 52.6357 0.847266
 54.3833 0.786063
 67.3824 0.95694
 70.3943 -0.204131
 92.5654 0.598981
 146.51 1.708
 205.135 2.14206
 205.659 2.67924
 217.458 1.71797
 31.8281 -1.14902
 35.9027 1.73786
 40.1972 1.76975
 44.5319 0.960292
 45.8471 1.46485
 49.2178 1.09843
 52.3843 0.722609
 53.9131 0.733154
 69.4993 -0.191503
 70.0107 0.904564
 110.892 1.18578
 145.689 1.70921
 205.069 1.87754
 205.699 2.67411
 217.713 1.72603
 26.0745 -2.58744
 36.9579 2.06801
 41.3585 1.74729
 44.2879 1.71083
 47.9542 0.7411
 51.4267 0.91039
 52.1447 0.580719
 53.3386 0.705852
 68.3106 -0.183059
 72.0057 0.849003
 124.736 1.78936
 148.603 1.55128
 205.563 1.69823
 205.739 2.66896
 216.175 1.63293
 21.254 -4.63557
 37.6133 2.29404
 42.2957 1.69756
 43.2696 1.81174
 50.6024 0.606188
 52.1645 0.489169
 52.6279 0.855573
 53.0193 0.686119
 67.1142 -0.185887
 73.1985 0.810663
 129.986 2.13082
 155.843 1.53594
 205.768 2.66518
 206.84 1.55649
 212.982 1.5253
 19.3029 -5.93085
 37.8396 2.37576
 42.3224 1.79304
 43.2268 1.72894
 51.2442 0.495425
 52.6123 0.525557
 52.6631 0.777418
 53.2607 0.746881
 66.5571 -0.192337
 73.591 0.797192
 130.922 2.19507
 159.698 1.60969
 205.779 2.6638
 208.827 1.422
 209.919 1.54316
 21.254 -4.63557
 37.6133 2.29404
 42.2957 1.69756
 43.2696 1.81174
 50.6024 0.606188
 52.1645 0.489169
 52.6279 0.855573
 53.0193 0.686119
 67.1142 -0.185887
 73.1985 0.810663
 129.986 2.13082
 155.843 1.53594
 205.768 2.66518
 206.84 1.55649
 212.982 1.5253
 26.0745 -2.58744
 36.9579 2.06801
 41.3585 1.74729
 44.2879 1.71083
 47.9542 0.7411
 51.4267 0.91039
 52.1447 0.580719
 53.3386 0.705852
 68.3106 -0.183059
 72.0057 0.849003
 124.736 1.78936
 148.603 1.55128
 205.563 1.69823
 205.739 2.66896
 216.175 1.63293
 31.8281 -1.14902
 35.9027 1.73786
 40.1972 1.76975
 44.5319 0.960292
 45.8471 1.46485
 49.2178 1.09843
 52.3843 0.722609
 53.9131 0.733154
 69.4993 -0.191503
 70.0107 0.904564
 110.892 1.18578
 145.689 1.70921
 205.069 1.87754
 205.699 2.67411
 217.713 1.72603
 34.4591 1.38332
 35.1388 0.553912
 41.4358 0.858636
 41.5787 1.25697
 45.4597 1.10381
 47.9258 1.48228
 52.6357 0.847266
 54.3833 0.786063
 67.3824 0.95694
 70.3943 -0.204131
 92.5654 0.598981
 146.51 1.708
 205.135 2.14206
 205.659 2.67924
 217.458 1.71797
 32.9591 1.17486
 33.9996 1.24382
 39.8297 1.46473
 41.3135 1.36103
 46.0709 0.499745
 49.2307 1.2179
 52.8135 0.929385
 54.0984 0.866448
 64.985 0.967844
 70.9278 -0.214246
 77.2169 0.0484898
 148.166 1.63116
 205.452 2.48858
 205.631 2.68299
 216.347 1.57361
 27.5033 0.903494
 27.5033 0.903494
 41.6873 1.7341
 41.6873 1.7341
 44.8927 1.0946
 48.4514 0.352286
 51.3285 0.98153
 51.3285 0.98153
 66.3575 1.23418
 71.702 -0.233935
 71.702 -0.233935
 132.212 1.34142
 205.573 2.69008
 205.573 2.69008
 224.737 1.60104
 28.4165 0.908626
 30.1718 1.02126
 42.1038 1.72738
 43.3488 1.60024
 44.2686 0.960676
 46.3874 0.711779
 51.2531 0.940577
 53.0341 0.901062
 65.5898 1.11675
 71.5461 -0.229378
 77.979 0.0719085
 131.977 1.36325
 204.599 2.56695
 205.585 2.68857
 225.381 1.66631
 30.6894 0.997302
 33.1524 0.605772
 41.5097 0.768178
 43.3419 1.67653
 44.4849 1.09453
 47.2048 1.52755
 51.0574 0.818535
 53.8345 0.860666
 67.0008 1.12711
 71.0745 -0.217023
 92.7523 0.571968
 131.555 1.40438
 202.972 2.33877
 205.617 2.68444
 225.999 1.73695
 32.5232 -0.703591
 33.3322 1.27188
 40.1204 1.33666
 43.8366 1.55184
 45.2505 1.52429
 49.9855 1.2616
 50.8723 0.630117
 53.3298 0.748261
 69.2539 1.02319
 70.2942 -0.200854
 110.685 1.16568
 132.082 1.38486
 202.293 2.12039
 205.661 2.67878
 224.874 1.72998
 29.0645 -1.70599
 35.5412 1.68823
 40.9878 1.4899
 43.6763 1.80842
 47.1405 1.20956
 51.104 0.497165
 51.5153 1.16739
 52.8633 0.594474
 69.2845 -0.187404
 70.9852 0.916686
 122.356 1.69414
 138.043 1.30819
 203.096 1.91342
 205.706 2.67312
 221.44 1.67284
 26.0745 -2.58744
 36.9579 2.06801
 41.3585 1.74729
 44.2879 1.71083
 47.9542 0.7411
 51.4267 0.91039
 52.1447 0.580719
 53.3386 0.705852
 68.3106 -0.183059
 72.0057 0.849003
 124.736 1.78936
 148.603 1.55128
 205.563 1.69823
 205.739 2.66896
 216.175 1.63293
 24.932 -2.99971
 37.4473 2.22423
 41.3565 1.87744
 44.6873 1.63006
 48.0596 0.545371
 51.2497 0.850435
 52.8002 0.623121
 53.5956 0.721153
 67.8769 -0.184382
 72.3401 0.826178
 125.016 1.79925
 153.189 1.68459
 205.751 2.66744
 208.938 1.41642
 211.501 1.79472
 26.0745 -2.58744
 36.9579 2.06801
 41.3585 1.74729
 44.2879 1.71083
 47.9542 0.7411
 51.4267 0.91039
 52.1447 0.580719
 53.3386 0.705852
 68.3106 -0.183059
 72.0057 0.849003
 124.736 1.78936
 148.603 1.55128
 205.563 1.69823
 205.739 2.66896
 216.175 1.63293
 29.0645 -1.70599
 35.5412 1.68823
 40.9878 1.4899
 43.6763 1.80842
 47.1405 1.20956
 51.104 0.497165
 51.5153 1.16739
 52.8633 0.594474
 69.2845 -0.187404
 70.9852 0.916686
 122.356 1.69414
 138.043 1.30819
 203.096 1.91342
 205.706 2.67312
 221.44 1.67284
 32.5232 -0.703591
 33.3322 1.27188
 40.1204 1.33666
 43.8366 1.55184
 45.2505 1.52429
 49.9855 1.2616
 50.8723 0.630117
 53.3298 0.748261
 69.2539 1.02319
 70.2942 -0.200854
 110.685 1.16568
 132.082 1.38486
 202.293 2.12039
 205.661 2.67878
 224.874 1.72998
 30.6894 0.997302
 33.1524 0.605772
 41.5097 0.768178
 43.3419 1.67653
 44.4849 1.09453
 47.2048 1.52755
 51.0574 0.818535
 53.8345 0.860666
 67.0008 1.12711
 71.0745 -0.217023
 92.7523 0.571968
 131.555 1.40438
 202.972 2.33877
 205.617 2.68444
 225.999 1.73695
 28.4165 0.908626
 30.1718 1.02126
 42.1038 1.72738
 43.3488 1.60024
 44.2686 0.960676
 46.3874 0.711779
 51.2531 0.940577
 53.0341 0.901062
 65.5898 1.11675
 71.5461 -0.229378
 77.979 0.0719085
 131.977 1.36325
 204.599 2.56695
 205.585 2.68857
 225.381 1.66631
 21.7544 0.716023
 21.7544 0.716023
 38.2958 1.05264
 43.4723 1.92664
 43.4723 1.92664
 47.7155 0.428076
 49.4101 0.993315
 49.4101 0.993315
 67.0469 1.47968
 72.3647 -0.258275
 72.3647 -0.258275
 112.377 0.989024
 205.508 2.69788
 205.508 2.69788
 233.425 1.71315
 22.9961 0.705459
 25.7094 0.91166
 38.6002 1.12755
 43.8036 1.96511
 45.0977 1.23786
 45.8902 1.14316
 49.3379 0.919662
 51.1631 0.92128
 65.1946 1.31475
 72.2281 -0.252885
 78.8646 0.0941889
 112.41 0.996243
 204.213 2.61828
 205.522 2.69618
 233.778 1.75338
 26.0975 0.743981
 30.4969 0.63435
 39.5998 1.32205
 42.9881 0.499444
 44.6509 2.06305
 48.5229 1.70427
 49.2316 0.701704
 52.2556 0.877008
 65.8791 1.3758
 71.8171 -0.238194
 92.8637 0.54184
 112.682 1.00741
 202.181 2.46819
 205.559 2.69153
 233.286 1.79035
 29.8596 0.924288
 32.543 -0.00720927
 40.8528 0.762661
 41.4972 1.55948
 45.3973 2.0109
 49.575 0.516772
 50.4334 1.64722
 52.3366 0.617229
 67.8593 1.20849
 71.1452 -0.218581
 108.037 1.10946
 116.282 0.995554
 201.402 2.30767
 205.61 2.68516
 230.347 1.77349
 32.5232 -0.703591
 33.3322 1.27188
 40.1204 1.33666
 43.8366 1.55184
 45.2505 1.52429
 49.9855 1.2616
 50.8723 0.630117
 53.3298 0.748261
 69.2539 1.02319
 70.2942 -0.200854
 110.685 1.16568
 132.082 1.38486
 202.293 2.12039
 205.661 2.67878
 224.874 1.72998
 31.8281 -1.14902
 35.9027 1.73786
 40.1972 1.76975
 44.5319 0.960292
 45.8471 1.46485
 49.2178 1.09843
 52.3843 0.722609
 53.9131 0.733154
 69.4993 -0.191503
 70.0107 0.904564
 110.892 1.18578
 145.689 1.70921
 205.069 1.87754
 205.699 2.67411
 217.713 1.72603
 31.4995 -1.29775
 36.9249 2.02818
 40.3217 1.93712
 44.1023 0.650567
 46.613 1.34327
 48.9509 1.13145
 53.0421 0.743055
 54.0147 0.698851
 69.1557 -0.189828
 70.253 0.864339
 110.913 1.19489
 150.933 1.85273
 205.713 2.67239
 209.358 1.40497
 211.476 2.0738
 31.8281 -1.14902
 35.9027 1.73786
 40.1972 1.76975
 44.5319 0.960292
 45.8471 1.46485
 49.2178 1.09843
 52.3843 0.722609
 53.9131 0.733154
 69.4993 -0.191503
 70.0107 0.904564
 110.892 1.18578
 145.689 1.70921
 205.069 1.87754
 205.699 2.67411
 217.713 1.72603
 32.5232 -0.703591
 33.3322 1.27188
 40.1204 1.33666
 43.8366 1.55184
 45.2505 1.52429
 49.9855 1.2616
 50.8723 0.630117
 53.3298 0.748261
 69.2539 1.02319
 70.2942 -0.200854
 110.685 1.16568
 132.082 1.38486
 202.293 2.12039
 205.661 2.67878
 224.874 1.72998
 29.8596 0.924288
 32.543 -0.00720927
 40.8528 0.762661
 41.4972 1.55948
 45.3973 2.0109
 49.575 0.516772
 50.4334 1.64722
 52.3366 0.617229
 67.8593 1.20849
 71.1452 -0.218581
 108.037 1.10946
 116.282 0.995554
 201.402 2.30767
 205.61 2.68516
 230.347 1.77349
 26.0975 0.743981
 30.4969 0.63435
 39.5998 1.32205
 42.9881 0.499444
 44.6509 2.06305
 48.5229 1.70427
 49.2316 0.701704
 52.2556 0.877008
 65.8791 1.3758
 71.8171 -0.238194
 92.8637 0.54184
 112.682 1.00741
 202.181 2.46819
 205.559 2.69153
 233.286 1.79035
 22.9961 0.705459
 25.7094 0.91166
 38.6002 1.12755
 43.8036 1.96511
 45.0977 1.23786
 45.8902 1.14316
 49.3379 0.919662
 51.1631 0.92128
 65.1946 1.31475
 72.2281 -0.252885
 78.8646 0.0941889
 112.41 0.996243
 204.213 2.61828
 205.522 2.69618
 233.778 1.75338
 15.1005 0.579476
 15.1005 0.579476
 29.7817 1.16912
 44.6964 2.13048
 44.6964 2.13048
 46.9664 0.508765
 47.6709 0.943477
 47.6709 0.943477
 64.4726 1.69136
 72.9012 -0.283618
 72.9012 -0.283618
 95.2191 0.526157
 205.445 2.70567
 205.445 2.70567
 240.078 1.79171
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 21.1748 0.600745
 27.1306 0.75122
 34.9953 1.34231
 43.9939 0.492605
 45.2071 2.39553
 47.9451 0.548369
 49.2085 2.20193
 50.1946 0.601673
 63.4377 1.6102
 72.4118 -0.260754
 90.5459 0.454028
 96.9658 0.54892
 202.507 2.56329
 205.502 2.6986
 238.142 1.82723
 26.0975 0.743981
 30.4969 0.63435
 39.5998 1.32205
 42.9881 0.499444
 44.6509 2.06305
 48.5229 1.70427
 49.2316 0.701704
 52.2556 0.877008
 65.8791 1.3758
 71.8171 -0.238194
 92.8637 0.54184
 112.682 1.00741
 202.181 2.46819
 205.559 2.69153
 233.286 1.79035
 30.6894 0.997302
 33.1524 0.605772
 41.5097 0.768178
 43.3419 1.67653
 44.4849 1.09453
 47.2048 1.52755
 51.0574 0.818535
 53.8345 0.860666
 67.0008 1.12711
 71.0745 -0.217023
 92.7523 0.571968
 131.555 1.40438
 202.972 2.33877
 205.617 2.68444
 225.999 1.73695
 34.4591 1.38332
 35.1388 0.553912
 41.4358 0.858636
 41.5787 1.25697
 45.4597 1.10381
 47.9258 1.48228
 52.6357 0.847266
 54.3833 0.786063
 67.3824 0.95694
 70.3943 -0.204131
 92.5654 0.598981
 146.51 1.708
 205.135 2.14206
 205.659 2.67924
 217.458 1.71797
 35.9192 0.492304
 36.4158 1.84183
 40.2928 0.795286
 41.4598 1.06078
 44.8909 0.957072
 49.2164 1.55675
 53.2689 0.850389
 54.3065 0.701267
 67.4786 0.894793
 70.1052 -0.200606
 92.4878 0.60995
 152.475 1.85298
 205.675 2.67733
 209.533 2.34926
 210.121 1.38884
 34.4591 1.38332
 35.1388 0.553912
 41.4358 0.858636
 41.5787 1.25697
 45.4597 1.10381
 47.9258 1.48228
 52.6357 0.847266
 54.3833 0.786063
 67.3824 0.95694
 70.3943 -0.204131
 92.5654 0.598981
 146.51 1.708
 205.135 2.14206
 205.659 2.67924
 217.458 1.71797
 30.6894 0.997302
 33.1524 0.605772
 41.5097 0.768178
 43.3419 1.67653
 44.4849 1.09453
 47.2048 1.52755
 51.0574 0.818535
 53.8345 0.860666
 67.0008 1.12711
 71.0745 -0.217023
 92.7523 0.571968
 131.555 1.40438
 202.972 2.33877
 205.617 2.68444
 225.999 1.73695
 26.0975 0.743981
 30.4969 0.63435
 39.5998 1.32205
 42.9881 0.499444
 44.6509 2.06305
 48.5229 1.70427
 49.2316 0.701704
 52.2556 0.877008
 65.8791 1.3758
 71.8171 -0.238194
 92.8637 0.54184
 112.682 1.00741
 202.181 2.46819
 205.559 2.69153
 233.286 1.79035
 21.1748 0.600745
 27.1306 0.75122
 34.9953 1.34231
 43.9939 0.492605
 45.2071 2.39553
 47.9451 0.548369
 49.2085 2.20193
 50.1946 0.601673
 63.4377 1.6102
 72.4118 -0.260754
 90.5459 0.454028
 96.9658 0.54892
 202.507 2.56329
 205.502 2.6986
 238.142 1.82723
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 7.7421 0.49885
 7.7421 0.49885
 17.2983 1.47364
 45.3681 2.43681
 45.3681 2.43681
 46.4094 0.571227
 46.5274 0.730399
 46.5274 0.730399
 57.9914 1.44313
 73.2345 -0.302299
 73.2345 -0.302299
 86.5658 0.36276
 205.398 2.71136
 205.398 2.71136
 244.166 1.83866
 10.9313 0.496947
 16.0482 1.14486
 21.0787 1.43413
 45.4036 2.55583
 45.7757 0.575736
 46.6819 0.580735
 47.0401 2.56787
 47.415 0.594347
 57.3307 1.4522
 73.1202 -0.295656
 77.4813 -0.142552
 86.9286 0.359383
 204.479 2.6812
 205.415 2.70933
 243.575 1.84913
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 22.9961 0.705459
 25.7094 0.91166
 38.6002 1.12755
 43.8036 1.96511
 45.0977 1.23786
 45.8902 1.14316
 49.3379 0.919662
 51.1631 0.92128
 65.1946 1.31475
 72.2281 -0.252885
 78.8646 0.0941889
 112.41 0.996243
 204.213 2.61828
 205.522 2.69618
 233.778 1.75338
 28.4165 0.908626
 30.1718 1.02126
 42.1038 1.72738
 43.3488 1.60024
 44.2686 0.960676
 46.3874 0.711779
 51.2531 0.940577
 53.0341 0.901062
 65.5898 1.11675
 71.5461 -0.229378
 77.979 0.0719085
 131.977 1.36325
 204.599 2.56695
 205.585 2.68857
 225.381 1.66631
 32.9591 1.17486
 33.9996 1.24382
 39.8297 1.46473
 41.3135 1.36103
 46.0709 0.499745
 49.2307 1.2179
 52.8135 0.929385
 54.0984 0.866448
 64.985 0.967844
 70.9278 -0.214246
 77.2169 0.0484898
 148.166 1.63116
 205.452 2.48858
 205.631 2.68299
 216.347 1.57361
 36.0505 1.71012
 36.1219 1.5137
 37.4962 0.934667
 39.7852 1.09998
 46.2593 0.439228
 51.1851 1.38849
 53.4266 0.922339
 54.1217 0.774499
 64.6003 0.895998
 70.6672 -0.209638
 76.9101 0.0398957
 154.965 1.7633
 205.648 2.68094
 206.899 2.58225
 210.92 1.37393
 32.9591 1.17486
 33.9996 1.24382
 39.8297 1.46473
 41.3135 1.36103
 46.0709 0.499745
 49.2307 1.2179
 52.8135 0.929385
 54.0984 0.866448
 64.985 0.967844
 70.9278 -0.214246
 77.2169 0.0484898
 148.166 1.63116
 205.452 2.48858
 205.631 2.68299
 216.347 1.57361
 28.4165 0.908626
 30.1718 1.02126
 42.1038 1.72738
 43.3488 1.60024
 44.2686 0.960676
 46.3874 0.711779
 51.2531 0.940577
 53.0341 0.901062
 65.5898 1.11675
 71.5461 -0.229378
 77.979 0.0719085
 131.977 1.36325
 204.599 2.56695
 205.585 2.68857
 225.381 1.66631
 22.9961 0.705459
 25.7094 0.91166
 38.6002 1.12755
 43.8036 1.96511
 45.0977 1.23786
 45.8902 1.14316
 49.3379 0.919662
 51.1631 0.92128
 65.1946 1.31475
 72.2281 -0.252885
 78.8646 0.0941889
 112.41 0.996243
 204.213 2.61828
 205.522 2.69618
 233.778 1.75338
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 10.9313 0.496947
 16.0482 1.14486
 21.0787 1.43413
 45.4036 2.55583
 45.7757 0.575736
 46.6819 0.580735
 47.0401 2.56787
 47.415 0.594347
 57.3307 1.4522
 73.1202 -0.295656
 77.4813 -0.142552
 86.9286 0.359383
 204.479 2.6812
 205.415 2.70933
 243.575 1.84913
 7.7421 0.49885
 7.7421 0.49885
 17.2983 1.47364
 45.3681 2.43681
 45.3681 2.43681
 46.4094 0.571227
 46.5274 0.730399
 46.5274 0.730399
 57.9914 1.44313
 73.2345 -0.302299
 73.2345 -0.302299
 86.5658 0.36276
 205.398 2.71136
 205.398 2.71136
 244.166 1.83866
 10.9313 0.496947
 16.0482 1.14486
 21.0787 1.43413
 45.4036 2.55583
 45.7757 0.575736
 46.6819 0.580735
 47.0401 2.56787
 47.415 0.594347
 57.3307 1.4522
 73.1202 -0.295656
 77.4813 -0.142552
 86.9286 0.359383
 204.479 2.6812
 205.415 2.70933
 243.575 1.84913
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 22.9961 0.705459
 25.7094 0.91166
 38.6002 1.12755
 43.8036 1.96511
 45.0977 1.23786
 45.8902 1.14316
 49.3379 0.919662
 51.1631 0.92128
 65.1946 1.31475
 72.2281 -0.252885
 78.8646 0.0941889
 112.41 0.996243
 204.213 2.61828
 205.522 2.69618
 233.778 1.75338
 28.4165 0.908626
 30.1718 1.02126
 42.1038 1.72738
 43.3488 1.60024
 44.2686 0.960676
 46.3874 0.711779
 51.2531 0.940577
 53.0341 0.901062
 65.5898 1.11675
 71.5461 -0.229378
 77.979 0.0719085
 131.977 1.36325
 204.599 2.56695
 205.585 2.68857
 225.381 1.66631
 32.9591 1.17486
 33.9996 1.24382
 39.8297 1.46473
 41.3135 1.36103
 46.0709 0.499745
 49.2307 1.2179
 52.8135 0.929385
 54.0984 0.866448
 64.985 0.967844
 70.9278 -0.214246
 77.2169 0.0484898
 148.166 1.63116
 205.452 2.48858
 205.631 2.68299
 216.347 1.57361
 36.0505 1.71012
 36.1219 1.5137
 37.4962 0.934667
 39.7852 1.09998
 46.2593 0.439228
 51.1851 1.38849
 53.4266 0.922339
 54.1217 0.774499
 64.6003 0.895998
 70.6672 -0.209638
 76.9101 0.0398957
 154.965 1.7633
 205.648 2.68094
 206.899 2.58225
 210.92 1.37393
 32.9591 1.17486
 33.9996 1.24382
 39.8297 1.46473
 41.3135 1.36103
 46.0709 0.499745
 49.2307 1.2179
 52.8135 0.929385
 54.0984 0.866448
 64.985 0.967844
 70.9278 -0.214246
 77.2169 0.0484898
 148.166 1.63116
 205.452 2.48858
 205.631 2.68299
 216.347 1.57361
 28.4165 0.908626
 30.1718 1.02126
 42.1038 1.72738
 43.3488 1.60024
 44.2686 0.960676
 46.3874 0.711779
 51.2531 0.940577
 53.0341 0.901062
 65.5898 1.11675
 71.5461 -0.229378
 77.979 0.0719085
 131.977 1.36325
 204.599 2.56695
 205.585 2.68857
 225.381 1.66631
 22.9961 0.705459
 25.7094 0.91166
 38.6002 1.12755
 43.8036 1.96511
 45.0977 1.23786
 45.8902 1.14316
 49.3379 0.919662
 51.1631 0.92128
 65.1946 1.31475
 72.2281 -0.252885
 78.8646 0.0941889
 112.41 0.996243
 204.213 2.61828
 205.522 2.69618
 233.778 1.75338
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 10.9313 0.496947
 16.0482 1.14486
 21.0787 1.43413
 45.4036 2.55583
 45.7757 0.575736
 46.6819 0.580735
 47.0401 2.56787
 47.415 0.594347
 57.3307 1.4522
 73.1202 -0.295656
 77.4813 -0.142552
 86.9286 0.359383
 204.479 2.6812
 205.415 2.70933
 243.575 1.84913
 10.9313 0.496947
 16.0482 1.14486
 21.0787 1.43413
 45.4036 2.55583
 45.7757 0.575736
 46.6819 0.580735
 47.0401 2.56787
 47.415 0.594347
 57.3307 1.4522
 73.1202 -0.295656
 77.4813 -0.142552
 86.9286 0.359383
 204.479 2.6812
 205.415 2.70933
 243.575 1.84913
 17.6096 1.03704
 17.6096 1.03704
 24.1967 1.41674
 45.2471 0.491578
 46.4057 1.9355
 46.4057 1.9355
 48.171 1.23529
 48.171 1.23529
 56.7023 1.46102
 77.4073 -0.132672
 77.4073 -0.132672
 87.2744 0.355061
 204.528 2.67835
 204.528 2.67835
 243.011 1.85923
 21.3716 0.909432
 22.789 0.901416
 32.323 1.2834
 44.7178 0.423727
 45.8031 2.01775
 47.0493 2.07629
 48.2328 0.950013
 50.1715 1.04476
 60.7382 1.50649
 77.1796 -0.105359
 80.5989 0.126249
 95.0578 0.516804
 203.829 2.63437
 204.662 2.67053
 239.9 1.83927
 25.867 0.910134
 27.1466 0.876405
 38.9378 1.22013
 44.1114 0.858676
 45.1476 1.39503
 46.5631 2.07072
 48.7075 0.785659
 52.5153 0.970482
 64.0639 1.2564
 76.7968 -0.0671022
 80.1176 0.160191
 112.441 1.00313
 203.827 2.58206
 204.847 2.65983
 233.995 1.78441
 30.2027 1.02291
 31.305 1.03298
 42.706 1.31623
 43.4423 1.47033
 45.0255 0.688903
 45.4961 1.37035
 50.0156 1.02992
 54.8121 0.912069
 65.1922 1.06209
 76.3048 -0.0273958
 79.0696 0.126623
 131.765 1.38264
 204.336 2.4983
 205.032 2.64912
 225.912 1.71635
 33.9305 1.22019
 34.7675 1.34909
 40.7445 1.26348
 42.8795 1.34181
 45.1021 0.466181
 47.8968 1.08847
 50.775 1.1658
 56.548 0.868271
 65.3909 0.943164
 75.8493 0.00284836
 78.1494 0.0875755
 147.475 1.6671
 205.169 2.64126
 205.694 2.35692
 216.961 1.66995
 36.0635 1.47384
 36.4319 1.64975
 39.2038 1.04339
 41.845 1.01454
 45.1465 0.407345
 49.7306 0.851751
 50.4797 1.46091
 57.205 0.851628
 65.3912 0.897172
 75.6561 0.0142023
 77.7745 0.0705914
 153.936 1.80683
 205.219 2.63838
 208.434 2.53379
 210.617 1.37948
 33.9305 1.22019
 34.7675 1.34909
 40.7445 1.26348
 42.8795 1.34181
 45.1021 0.466181
 47.8968 1.08847
 50.775 1.1658
 56.548 0.868271
 65.3909 0.943164
 75.8493 0.00284836
 78.1494 0.0875755
 147.475 1.6671
 205.169 2.64126
 205.694 2.35692
 216.961 1.66995
 30.2027 1.02291
 31.305 1.03298
 42.706 1.31623
 43.4423 1.47033
 45.0255 0.688903
 45.4961 1.37035
 50.0156 1.02992
 54.8121 0.912069
 65.1922 1.06209
 76.3048 -0.0273958
 79.0696 0.126623
 131.765 1.38264
 204.336 2.4983
 205.032 2.64912
 225.912 1.71635
 25.867 0.910134
 27.1466 0.876405
 38.9378 1.22013
 44.1114 0.858676
 45.1476 1.39503
 46.5631 2.07072
 48.7075 0.785659
 52.5153 0.970482
 64.0639 1.2564
 76.7968 -0.0671022
 80.1176 0.160191
 112.441 1.00313
 203.827 2.58206
 204.847 2.65983
 233.995 1.78441
 21.3716 0.909432
 22.789 0.901416
 32.323 1.2834
 44.7178 0.423727
 45.8031 2.01775
 47.0493 2.07629
 48.2328 0.950013
 50.1715 1.04476
 60.7382 1.50649
 77.1796 -0.105359
 80.5989 0.126249
 95.0578 0.516804
 203.829 2.63437
 204.662 2.67053
 239.9 1.83927
 17.6096 1.03704
 17.6096 1.03704
 24.1967 1.41674
 45.2471 0.491578
 46.4057 1.9355
 46.4057 1.9355
 48.171 1.23529
 48.171 1.23529
 56.7023 1.46102
 77.4073 -0.132672
 77.4073 -0.132672
 87.2744 0.355061
 204.528 2.67835
 204.528 2.67835
 243.011 1.85923
 16.9191 0.564881
 21.0493 0.955038
 31.0289 1.2268
 44.9339 2.25294
 45.5204 0.472887
 46.6457 2.12556
 47.6455 0.789951
 49.1556 0.945657
 62.17 1.54924
 72.7787 -0.277491
 79.3767 0.0568361
 95.1092 0.520329
 204.094 2.65151
 205.46 2.70378
 240.063 1.81904
 21.3716 0.909432
 22.789 0.901416
 32.323 1.2834
 44.7178 0.423727
 45.8031 2.01775
 47.0493 2.07629
 48.2328 0.950013
 50.1715 1.04476
 60.7382 1.50649
 77.1796 -0.105359
 80.5989 0.126249
 95.0578 0.516804
 203.829 2.63437
 204.662 2.67053
 239.9 1.83927
 24.7884 0.85763
 27.6829 0.746845
 36.0129 1.39631
 43.4731 0.354439
 45.9806 2.04989
 46.6987 1.35407
 51.1412 1.45957
 51.2 0.928486
 62.1499 1.5212
 78.1664 0.0140023
 90.5134 0.464447
 97.0016 0.546527
 202.633 2.55863
 204.533 2.64997
 238.003 1.84548
 28.4508 0.901807
 30.938 0.635606
 39.8806 1.43203
 42.4589 0.3347
 45.1988 1.74736
 47.2865 1.51571
 50.5216 1.0731
 53.9397 1.03329
 64.9196 1.28237
 77.6956 0.0447532
 92.8687 0.548572
 112.711 1.01318
 202.282 2.45793
 204.718 2.63485
 233.382 1.81333
 31.9812 1.02077
 33.635 0.689463
 41.1578 0.674671
 43.484 1.24459
 43.8989 1.43555
 48.4204 1.57286
 49.3946 0.822893
 56.3216 0.93601
 66.5405 1.06445
 77.0013 0.0578181
 92.7575 0.578097
